Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Leg Extension (Machine)",2,30.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Leg Extension (Machine)",3,30.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Bulgarian Split Squat",1,18.0,9,0,0,"",,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Bulgarian Split Squat",2,18.0,9,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Bulgarian Split Squat",3,18.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Hip Thrust (Barbell)",2,40.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Hip Thrust (Barbell)",3,40.0,10,0,0,,,
2024-03-19 14:45:31,"Ben/Rygg",1h 23m,"Hip Thrust (Barbell)",4,40.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Deadlift (Barbell)",3,65.0,4,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Deadlift (Barbell)",4,65.0,4,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Deadlift (Barbell)",5,65.0,4,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Stairclimber",1,0,0,20.0,350,"",,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Leg Extension (Machine)",2,30.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Leg Extension (Machine)",3,30.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Bulgarian Split Squat",1,18.0,10,0,0,"",,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Bulgarian Split Squat",2,18.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Bulgarian Split Squat",3,18.0,10,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Hip Thrust (Barbell)",2,45.0,9,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Hip Thrust (Barbell)",3,45.0,9,0,0,,,
2024-03-26 17:10:00,"Ben/Rygg",3h 10m,"Hip Thrust (Barbell)",4,45.0,9,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Stairclimber",1,0,0,20.0,335,"","",
2024-03-27 15:06:08,"Överkropp",56m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-27 15:06:08,"Överkropp",56m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Bench Press (Barbell)",3,32.5,4,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Lat Pulldown (Cable)",1,20.0,8,0,0,"",,
2024-03-27 15:06:08,"Överkropp",56m,"Lat Pulldown (Cable)",2,20.0,8,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Lat Pulldown (Cable)",3,20.0,8,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Lat Pulldown (Cable)",4,20.0,7,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-03-27 15:06:08,"Överkropp",56m,"Seated Row (Machine)",2,45.0,7,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Seated Row (Machine)",3,45.0,7,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Seated Row (Machine)",4,45.0,8,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Bicep Curl (Dumbbell)",1,8.0,7,0,0,"",,
2024-03-27 15:06:08,"Överkropp",56m,"Bicep Curl (Dumbbell)",2,8.0,7,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Bicep Curl (Dumbbell)",3,8.0,6,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",1,11.25,11,0,0,"",,
2024-03-27 15:06:08,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",2,11.25,11,0,0,,,
2024-03-27 15:06:08,"Överkropp",56m,"Triceps Pushdown (Cable - Straight Bar)",3,11.25,11,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Stairclimber",1,0,0,10.0,150,"","",
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Pull Up (Assisted)",1,19.0,12,0,0,"",,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Pull Up (Assisted)",2,19.0,12,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Pull Up (Assisted)",3,19.0,12,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Pull Up (Assisted)",4,19.0,9,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Romanian Deadlift (Barbell)",3,55.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Romanian Deadlift (Barbell)",4,57.5,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Romanian Deadlift (Barbell)",5,57.5,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Seated Leg Press (Machine)",4,63.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Back Extension",1,7.0,10,0,0,"",,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Back Extension",2,8.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Back Extension",3,9.0,10,0,0,,,
2024-03-30 10:52:28,"Ben/Rygg 2",3h 21m,"Back Extension",4,9.0,10,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Stairclimber",1,0,0,20.0,350,"","",
2024-04-01 20:06:31,"Överkropp",58m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-04-01 20:06:31,"Överkropp",58m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Bench Press (Barbell)",3,32.5,5,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Lat Pulldown (Cable)",1,20.0,9,0,0,"",,
2024-04-01 20:06:31,"Överkropp",58m,"Lat Pulldown (Cable)",2,20.0,9,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Lat Pulldown (Cable)",3,20.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Lat Pulldown (Cable)",4,20.0,7,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-04-01 20:06:31,"Överkropp",58m,"Seated Row (Machine)",2,45.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Seated Row (Machine)",3,45.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Seated Row (Machine)",4,45.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Bicep Curl (Dumbbell)",1,8.0,8,0,0,"",,
2024-04-01 20:06:31,"Överkropp",58m,"Bicep Curl (Dumbbell)",2,8.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Bicep Curl (Dumbbell)",3,8.0,8,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Triceps Pushdown (Cable - Straight Bar)",1,11.25,12,0,0,"",,
2024-04-01 20:06:31,"Överkropp",58m,"Triceps Pushdown (Cable - Straight Bar)",2,11.25,12,0,0,,,
2024-04-01 20:06:31,"Överkropp",58m,"Triceps Pushdown (Cable - Straight Bar)",3,11.25,11,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Deadlift (Barbell)",3,65.0,4,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Deadlift (Barbell)",4,65.0,4,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Deadlift (Barbell)",5,65.0,4,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Stairclimber",1,0,0,20.0,347,"",,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Leg Extension (Machine)",2,30.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Leg Extension (Machine)",3,30.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Bulgarian Split Squat",1,18.0,9,0,0,"",,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Bulgarian Split Squat",2,18.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Bulgarian Split Squat",3,18.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Hip Thrust (Barbell)",2,45.0,11,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Hip Thrust (Barbell)",3,45.0,10,0,0,,,
2024-04-03 11:24:00,"Ben/Rygg",1h 2m,"Hip Thrust (Barbell)",4,45.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Stairclimber",1,0,0,10.0,150,"","",
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Pull Up (Assisted)",1,19.0,12,0,0,"",,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Pull Up (Assisted)",2,19.0,12,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Pull Up (Assisted)",3,19.0,12,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Pull Up (Assisted)",4,19.0,12,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Romanian Deadlift (Barbell)",3,57.5,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Romanian Deadlift (Barbell)",4,57.5,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Romanian Deadlift (Barbell)",5,57.5,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Seated Leg Press (Machine)",2,63.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Seated Leg Press (Machine)",3,63.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Seated Leg Press (Machine)",4,63.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Back Extension",1,8.0,10,0,0,"",,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Back Extension",2,10.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Back Extension",3,10.0,10,0,0,,,
2024-04-06 12:28:50,"Ben/Rygg 2",46m,"Back Extension",4,10.0,10,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-04-09 10:06:07,"Ben/Rygg",52m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Deadlift (Barbell)",3,65.0,5,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Deadlift (Barbell)",4,65.0,4,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Deadlift (Barbell)",5,65.0,4,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Stairclimber",1,0,0,20.0,385,"",,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Leg Extension (Machine)",2,30.0,10,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Leg Extension (Machine)",3,30.0,10,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Bulgarian Split Squat",1,18.0,10,0,0,"",,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Bulgarian Split Squat",2,18.0,10,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Bulgarian Split Squat",3,18.0,11,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Hip Thrust (Barbell)",2,50.0,9,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Hip Thrust (Barbell)",3,50.0,8,0,0,,,
2024-04-09 10:06:07,"Ben/Rygg",52m,"Hip Thrust (Barbell)",4,50.0,8,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Stairclimber",1,0,0,20.0,350,"","",
2024-04-10 11:22:05,"Överkropp",53m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-04-10 11:22:05,"Överkropp",53m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Bench Press (Barbell)",3,32.5,5,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Bench Press (Barbell)",4,32.5,5,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Bench Press (Barbell)",5,32.5,4,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Lat Pulldown (Cable)",1,20.0,9,0,0,"",,
2024-04-10 11:22:05,"Överkropp",53m,"Lat Pulldown (Cable)",2,20.0,9,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Lat Pulldown (Cable)",3,20.0,9,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Lat Pulldown (Cable)",4,20.0,8,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-04-10 11:22:05,"Överkropp",53m,"Seated Row (Machine)",2,45.0,9,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Seated Row (Machine)",3,45.0,8,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Bicep Curl (Dumbbell)",1,8.0,8,0,0,"",,
2024-04-10 11:22:05,"Överkropp",53m,"Bicep Curl (Dumbbell)",2,8.0,8,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Bicep Curl (Dumbbell)",3,8.0,8,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Triceps Pushdown (Cable - Straight Bar)",1,12.5,11,0,0,"",,
2024-04-10 11:22:05,"Överkropp",53m,"Triceps Pushdown (Cable - Straight Bar)",2,12.5,9,0,0,,,
2024-04-10 11:22:05,"Överkropp",53m,"Triceps Pushdown (Cable - Straight Bar)",3,12.5,9,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Stairclimber",1,0,0,20.0,350,"","",
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Pull Up (Assisted)",1,17.0,8,0,0,"",,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Pull Up (Assisted)",2,17.0,9,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Pull Up (Assisted)",3,17.0,9,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Pull Up (Assisted)",4,17.0,9,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Romanian Deadlift (Barbell)",3,60.0,8,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Romanian Deadlift (Barbell)",4,60.0,8,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Romanian Deadlift (Barbell)",5,60.0,6,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Seated Leg Press (Machine)",1,63.0,12,0,0,"",,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Seated Leg Press (Machine)",2,72.0,7,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Seated Leg Press (Machine)",3,72.0,7,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Seated Leg Press (Machine)",4,72.0,7,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Back Extension",1,10.0,10,0,0,"",,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Back Extension",2,10.0,10,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Back Extension",3,10.0,10,0,0,,,
2024-04-12 12:36:04,"Ben/Rygg 2",1h 47m,"Back Extension",4,10.0,10,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Deadlift (Barbell)",3,65.0,5,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Deadlift (Barbell)",4,65.0,5,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Deadlift (Barbell)",5,65.0,4,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Stairclimber",1,0,0,20.0,347,"",,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Leg Extension (Machine)",2,35.0,8,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Leg Extension (Machine)",3,35.0,8,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Leg Extension (Machine)",4,35.0,8,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Bulgarian Split Squat",1,18.0,10,0,0,"",,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Bulgarian Split Squat",2,18.0,10,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Bulgarian Split Squat",3,18.0,10,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Hip Thrust (Barbell)",2,50.0,10,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Hip Thrust (Barbell)",3,50.0,10,0,0,,,
2024-04-15 11:44:12,"Ben/Rygg",10h 8m,"Hip Thrust (Barbell)",4,50.0,8,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Stairclimber",1,0,0,20.0,330,"","",
2024-04-17 16:12:13,"Överkropp",57m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-04-17 16:12:13,"Överkropp",57m,"Bench Press (Barbell)",2,30.0,5,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Bench Press (Barbell)",3,32.5,5,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Bench Press (Barbell)",4,32.5,5,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Bench Press (Barbell)",5,32.5,4,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Lat Pulldown (Cable)",1,20.0,8,0,0,"",,
2024-04-17 16:12:13,"Överkropp",57m,"Lat Pulldown (Cable)",2,20.0,8,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Lat Pulldown (Cable)",3,20.0,7,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Lat Pulldown (Cable)",4,20.0,6,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-04-17 16:12:13,"Överkropp",57m,"Seated Row (Machine)",2,45.0,9,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Seated Row (Machine)",3,45.0,9,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Seated Row (Machine)",4,45.0,9,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Bicep Curl (Dumbbell)",1,8.0,9,0,0,"",,
2024-04-17 16:12:13,"Överkropp",57m,"Bicep Curl (Dumbbell)",2,8.0,9,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Bicep Curl (Dumbbell)",3,8.0,9,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",1,12.5,10,0,0,"",,
2024-04-17 16:12:13,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",2,12.5,10,0,0,,,
2024-04-17 16:12:13,"Överkropp",57m,"Triceps Pushdown (Cable - Straight Bar)",3,12.5,10,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Stairclimber",1,0,0,20.0,345,"","",
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Pull Up (Assisted)",1,17.0,10,0,0,"",,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Pull Up (Assisted)",2,17.0,10,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Pull Up (Assisted)",3,17.0,10,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Pull Up (Assisted)",4,17.0,9,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Romanian Deadlift (Barbell)",3,60.0,8,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Romanian Deadlift (Barbell)",4,60.0,8,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Romanian Deadlift (Barbell)",5,60.0,8,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Seated Leg Press (Machine)",1,63.0,8,0,0,"",,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Seated Leg Press (Machine)",2,63.0,8,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Back Extension",1,10.0,12,0,0,"",,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Back Extension",2,10.0,12,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Back Extension",3,10.0,12,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Back Extension",4,10.0,12,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Leg Extension (Machine)",1,30.0,8,0,0,"",,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Leg Extension (Machine)",2,30.0,8,0,0,,,
2024-04-18 15:26:36,"Ben/Rygg 2",7h 44m,"Leg Extension (Machine)",3,30.0,8,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-04-22 15:49:29,"Ben/Rygg",58m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Deadlift (Barbell)",3,65.0,5,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Deadlift (Barbell)",4,65.0,5,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Deadlift (Barbell)",5,65.0,5,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Stairclimber",1,0,0,20.0,350,"",,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Leg Extension (Machine)",2,35.0,10,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Leg Extension (Machine)",3,35.0,10,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Leg Extension (Machine)",4,35.0,9,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Bulgarian Split Squat",1,18.0,11,0,0,"",,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Bulgarian Split Squat",2,18.0,11,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Bulgarian Split Squat",3,18.0,11,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Hip Thrust (Barbell)",1,40.0,10,0,0,"",,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Hip Thrust (Barbell)",2,50.0,10,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Hip Thrust (Barbell)",3,50.0,10,0,0,,,
2024-04-22 15:49:29,"Ben/Rygg",58m,"Hip Thrust (Barbell)",4,50.0,10,0,0,,,
2024-04-23 10:11:57,"Överkropp",49m,"Stairclimber",1,0,0,10.0,165,"","",
